ElementID,Volume,Area,Length,Height,Thickness/Width,Base_offset,Top_offset,Number_of_Faces,Bounding_Box_Width,Bounding_Box_Height,Bounding_Box_Depth,Centroid_X,Centroid_Y,Centroid_Z,Orientation_Angle,Curvature,source,is_rare_class,SECClasS_Code_Ss_1,SECClasS_Code_Ss_1_encode,Category_Curtain Panels,Category_Doors,Category_Floors,Category_Roofs,Category_Stairs,Category_Structural Columns,Category_Structural Foundations,Category_Structural Framing,Category_Walls,Category_Windows,load_bearing_status_binary
4404429,1.15,2.88,0.91,2.66,0.4,-0.05,-0.29,8.0,0.4,2.66,1.28,-112.86,68.66,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404432,13.22,37.77,14.6,2.66,0.35,-0.05,-0.29,6.0,0.35,2.66,14.6,-103.36,60.92,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404437,1.26,3.14,0.83,2.66,0.4,-0.05,-0.29,6.0,0.4,2.66,1.18,-106.78,68.61,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404441,1.95,6.11,3.43,2.66,0.35,-0.05,-0.29,12.0,3.6,2.66,0.35,-105.29,68.2,88.4,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404443,0.02,0.13,0.45,2.65,0.15,0.0,-0.25,6.0,0.45,2.65,0.15,-112.18,61.32,88.43,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404444,3.34,10.27,6.08,2.66,0.35,-0.05,-0.29,16.0,6.08,2.66,0.35,-110.29,69.03,88.41,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404462,2.65,18.72,8.03,2.65,0.15,0.0,-0.25,12.0,0.15,2.65,8.11,-109.98,65.26,88.48,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404463,6.96,23.19,9.05,2.65,0.3,0.0,-0.25,6.0,0.3,2.65,9.05,-106.83,58.2,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404465,0.88,6.67,4.57,2.65,0.15,0.0,-0.25,17.0,4.57,2.65,0.15,-107.53,62.65,88.7,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404466,1.29,9.47,4.99,2.65,0.15,0.0,-0.25,15.0,0.15,2.65,4.99,-105.41,62.28,88.56,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404468,3.22,10.73,4.3,2.65,0.3,0.0,-0.25,6.0,0.3,2.65,4.3,-106.83,66.0,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404469,0.67,4.47,2.47,2.65,0.15,0.0,-0.25,11.0,2.55,2.65,0.15,-110.4,63.9,88.53,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404475,0.78,5.17,2.05,2.65,0.15,0.0,-0.25,6.0,2.13,2.65,0.15,-104.51,59.65,88.43,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404485,1.23,8.19,3.09,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,3.17,-103.79,63.02,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404498,0.59,3.9,1.62,2.65,0.15,0.0,-0.25,6.0,1.62,2.65,0.15,-104.6,62.3,88.43,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4404503,0.3,1.99,0.6,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,0.75,-107.96,64.2,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4405572,0.19,1.26,0.55,2.66,0.15,-0.05,-0.29,6.0,0.15,2.66,0.55,-90.93,58.84,111.58,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4405573,0.81,5.42,2.25,2.66,0.15,-0.05,-0.29,6.0,0.15,2.52,2.32,-89.88,59.52,111.51,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4405574,0.42,2.79,1.05,2.66,0.15,-0.05,-0.29,6.0,1.12,2.66,0.15,-90.48,58.52,111.58,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4405583,0.03,0.19,0.52,2.65,0.15,0.0,-0.25,6.0,0.15,2.47,0.52,-91.53,59.51,112.59,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4405584,0.33,2.19,1.0,2.66,0.15,-0.05,-0.29,6.0,0.15,2.66,1.0,-90.93,60.19,111.58,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4408769,0.77,5.13,2.2,2.66,0.15,-0.05,-0.29,6.0,2.2,2.63,0.15,-84.58,60.61,114.46,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4410277,0.2,3.91,1.49,2.66,0.05,-0.05,-0.29,6.0,1.56,2.63,0.05,-87.5,61.15,114.46,0.0,0.0,dataset2,0,Ss_40,5,0,0,0,0,0,0,0,0,1,0,0
4411351,5.54,18.46,5.6,3.45,0.3,0.0,-0.25,6.0,5.6,3.45,0.3,-116.51,60.77,85.12,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4416688,0.78,5.17,2.05,2.65,0.15,0.0,-0.25,6.0,2.13,2.65,0.15,-104.51,64.64,88.43,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4417478,3.08,8.8,3.35,3.45,0.35,0.0,-0.25,9.0,3.35,3.45,0.35,-121.3,61.22,85.27,3.14,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4418053,1.32,9.69,5.0,2.65,0.15,0.0,-0.25,15.0,0.15,2.65,5.08,-126.0,62.35,88.56,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4418054,0.77,5.12,1.93,2.65,0.15,0.0,-0.25,6.0,2.01,2.65,0.15,-126.9,59.65,88.43,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4418059,0.71,4.72,1.93,2.65,0.15,0.0,-0.25,6.0,1.93,2.65,0.15,-126.97,62.3,88.43,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4418442,1.82,13.0,4.88,3.5,0.15,0.0,-0.2,17.0,0.15,3.5,4.88,-126.01,61.06,85.41,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4418443,1.01,6.75,1.96,3.5,0.15,0.0,-0.2,8.0,2.03,3.5,0.15,-126.9,58.55,85.15,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4418537,2.69,17.95,6.53,3.45,0.15,0.0,-0.25,12.0,6.53,3.45,0.15,-124.81,63.43,85.25,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4418783,0.32,2.14,0.71,3.4,0.15,0.0,-0.3,6.0,0.15,3.4,0.71,-122.71,63.04,85.1,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4419443,3.79,25.24,7.52,3.46,0.15,0.0,-0.24,6.0,0.15,3.46,7.52,-124.51,57.47,85.13,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4420740,1.9,12.68,6.42,2.66,0.15,-0.05,-0.29,13.0,0.15,2.63,6.42,-84.77,66.5,114.52,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4420832,0.21,1.38,0.7,2.66,0.15,-0.05,-0.29,6.0,0.7,2.63,0.15,-88.18,65.1,114.46,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4420834,1.75,11.65,5.76,2.66,0.15,-0.05,-0.29,14.0,5.93,2.63,0.15,-80.04,64.45,114.53,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4420841,4.46,12.76,5.1,2.66,0.35,-0.05,-0.29,6.0,0.35,2.63,5.1,-82.66,66.95,114.46,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4430618,1.22,8.14,4.29,2.66,0.15,-0.05,-0.29,14.0,0.15,2.63,4.37,-98.49,62.17,114.55,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4430627,0.75,5.02,2.16,2.66,0.15,-0.05,-0.29,6.0,2.16,2.63,0.15,-97.46,62.62,114.46,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4435568,3.45,23.02,7.18,3.45,0.15,0.0,-0.25,9.0,0.15,3.45,7.33,-113.76,57.22,85.17,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4435572,4.33,14.43,4.56,3.45,0.3,0.0,-0.25,8.0,0.3,3.45,4.56,-106.83,65.83,85.12,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4435573,0.67,5.16,1.95,3.4,0.15,0.0,-0.3,12.0,0.15,3.4,2.02,-108.08,61.23,85.41,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4435612,3.95,11.28,3.52,3.45,0.35,0.0,-0.25,6.0,0.35,3.45,3.52,-109.19,61.91,85.12,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4435615,3.91,26.05,7.78,3.45,0.15,0.0,-0.25,6.0,0.15,3.45,7.78,-106.83,57.6,85.12,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4435794,2.2,14.69,5.41,3.5,0.15,0.0,-0.2,12.0,5.41,3.5,0.15,-106.35,63.82,85.31,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4436196,9.75,27.85,6.93,3.99,0.35,-0.54,-0.25,6.0,0.35,3.99,7.16,-121.51,64.88,84.86,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4436621,1.35,3.86,0.99,3.45,0.35,0.0,-0.25,6.0,0.35,3.45,1.17,-119.36,60.83,85.12,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4440739,4.32,12.35,4.95,2.65,0.35,0.0,-0.25,6.0,0.35,2.65,4.95,-134.68,65.59,88.43,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4440746,2.17,10.86,4.18,2.65,0.2,0.0,-0.25,6.0,4.27,2.65,0.2,-138.1,65.22,88.43,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440747,0.98,4.9,2.05,2.65,0.2,0.0,-0.25,6.0,0.2,2.65,2.05,-136.15,64.2,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440748,0.41,2.2,1.48,2.65,0.19,0.0,-0.25,13.0,1.65,2.65,0.19,-135.1,63.17,88.66,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440752,0.98,4.9,2.05,2.65,0.2,0.0,-0.25,6.0,0.2,2.65,2.05,-138.2,64.2,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440755,1.25,6.24,4.18,2.65,0.2,0.0,-0.25,12.0,4.27,2.65,0.2,-138.03,63.17,88.63,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440756,7.12,21.93,11.59,2.66,0.35,-0.05,-0.29,23.0,11.79,2.66,0.35,-145.59,69.65,88.4,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440758,14.41,33.49,17.21,2.66,0.45,-0.05,-0.29,27.0,0.45,2.66,17.56,-151.89,61.17,88.43,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440760,1.23,3.08,1.32,2.66,0.4,-0.05,-0.29,8.0,0.4,2.66,1.73,-140.3,68.89,88.37,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440761,1.31,3.27,1.26,2.66,0.4,-0.05,-0.29,6.0,0.4,2.66,1.43,-134.7,68.94,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440764,19.97,49.16,31.47,2.66,0.45,-0.05,-0.29,48.0,31.47,2.66,0.45,-119.04,53.6,88.44,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440806,3.59,11.32,6.67,2.66,0.35,-0.05,-0.29,17.0,6.67,2.66,0.35,-131.21,69.38,88.4,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4440853,4.59,13.12,5.1,2.65,0.35,0.0,-0.25,7.0,0.35,2.65,5.1,-140.33,65.85,88.43,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4444253,1.83,12.22,4.74,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,4.74,-109.79,65.25,111.63,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4444254,0.37,2.45,1.1,2.65,0.15,0.0,-0.25,6.0,1.1,2.65,0.15,-112.2,67.59,111.63,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4444267,2.3,8.12,4.68,2.65,0.3,0.0,-0.25,15.0,0.3,2.65,4.68,-106.84,65.1,111.77,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4444268,0.59,3.94,2.29,2.65,0.15,0.0,-0.25,9.0,0.15,2.65,2.29,-108.16,63.99,111.74,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4444275,1.08,7.23,2.95,2.65,0.15,0.0,-0.25,6.0,2.95,2.65,0.15,-108.35,65.14,111.63,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4445181,0.19,0.55,1.55,2.66,0.35,-0.05,-0.29,8.0,0.35,2.56,1.55,-97.32,68.36,112.35,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4445429,0.84,2.4,1.52,2.66,0.35,-0.05,-0.29,10.0,0.35,2.66,1.85,-109.69,68.25,111.82,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4445536,1.98,6.62,3.17,2.66,0.3,-0.05,-0.29,10.0,3.37,2.66,0.3,-111.54,69.05,111.65,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4457399,5.01,16.71,6.56,2.65,0.3,0.0,-0.25,6.0,0.3,2.65,6.56,-122.46,66.05,111.63,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4457413,1.01,7.5,3.32,2.7,0.15,0.0,-0.2,12.0,0.15,2.7,3.4,-121.14,64.34,111.76,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4457417,0.97,6.49,2.65,2.7,0.15,0.0,-0.2,6.0,2.65,2.7,0.15,-119.86,65.47,111.65,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4457418,0.1,0.67,1.33,2.7,0.15,0.0,-0.2,8.0,1.33,2.7,0.15,-121.77,62.82,112.7,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4463173,2.73,6.08,3.41,2.66,0.45,-0.05,-0.29,10.0,3.59,2.66,0.45,-101.13,68.15,111.69,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4463196,1.67,4.78,2.8,2.66,0.35,-0.05,-0.29,9.0,2.8,2.66,0.35,-108.01,67.53,111.66,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4463800,0.67,2.15,1.58,2.66,0.35,-0.05,-0.29,13.0,0.35,2.66,1.76,-125.19,68.78,111.77,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4476910,0.72,4.79,2.02,2.66,0.15,-0.05,-0.29,6.0,0.15,2.66,2.02,-93.99,59.72,102.88,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4477061,1.74,11.58,6.5,2.66,0.15,-0.05,-0.29,18.0,6.5,2.66,0.15,-93.67,58.75,102.98,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4477064,0.97,6.5,3.22,2.66,0.15,-0.05,-0.29,9.0,3.22,2.66,0.15,-91.68,57.5,102.94,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4477066,0.72,4.79,2.02,2.66,0.15,-0.05,-0.29,6.0,0.15,2.66,2.02,-92.64,59.72,102.88,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478101,6.78,19.38,7.58,2.66,0.35,-0.05,-0.29,6.0,0.35,2.66,7.58,-97.64,57.47,88.38,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4478139,6.33,18.09,7.18,2.66,0.35,-0.05,-0.29,6.0,0.35,2.66,7.18,-90.54,57.22,88.38,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4478141,13.76,39.3,14.6,2.66,0.35,-0.05,-0.29,6.0,0.35,2.66,14.77,-102.96,60.99,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478162,0.72,4.79,2.05,2.66,0.15,-0.05,-0.29,6.0,2.05,2.66,0.15,-96.56,58.0,88.38,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478165,0.84,6.49,3.23,2.66,0.15,-0.05,-0.29,13.0,0.15,2.66,3.23,-95.59,58.8,88.49,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478179,0.3,1.99,0.9,2.66,0.15,-0.05,-0.29,6.0,0.15,2.66,0.9,-94.24,60.25,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478181,2.49,8.3,3.78,2.66,0.3,-0.05,-0.29,10.0,4.01,2.66,0.3,-92.42,60.77,88.43,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478182,0.12,1.25,0.62,2.66,0.1,-0.05,-0.29,6.0,0.1,2.66,0.62,-92.89,61.16,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478183,1.12,7.45,3.15,2.66,0.15,-0.05,-0.29,6.0,3.15,2.66,0.15,-85.01,60.7,88.38,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478184,0.12,1.25,0.62,2.66,0.1,-0.05,-0.29,6.0,0.1,2.66,0.62,-88.11,61.16,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478309,2.17,10.87,4.18,2.65,0.2,0.0,-0.25,6.0,4.28,2.65,0.2,-92.04,65.22,88.43,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478310,0.98,4.92,2.05,2.66,0.2,-0.05,-0.29,6.0,0.2,2.66,2.05,-92.14,64.2,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478311,4.52,12.9,4.95,2.66,0.35,-0.05,-0.29,6.0,0.35,2.66,4.95,-88.62,65.7,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478312,1.0,4.99,2.05,2.7,0.2,-0.05,-0.25,6.0,0.2,2.7,2.05,-90.09,64.2,88.4,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478320,1.82,9.14,5.65,2.61,0.2,0.0,-0.29,19.0,6.0,2.61,0.2,-91.52,63.17,88.59,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478337,1.3,8.7,3.32,2.66,0.15,-0.05,-0.29,6.0,3.49,2.66,0.15,-96.18,61.18,88.38,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478339,1.34,3.83,2.45,2.66,0.35,-0.05,-0.29,10.0,0.35,2.66,2.45,-86.59,61.94,88.49,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4478406,7.05,20.13,7.72,2.66,0.35,-0.05,-0.29,6.0,0.35,2.66,7.79,-83.44,57.61,88.38,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4478419,0.24,1.6,0.75,2.66,0.15,-0.05,-0.29,6.0,0.15,2.66,0.75,-86.84,60.32,88.38,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4479630,1.78,5.94,2.48,2.66,0.3,-0.05,-0.29,6.0,2.48,2.66,0.3,-87.33,63.22,88.38,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4482582,1.49,4.69,3.0,2.66,0.35,-0.05,-0.29,14.0,3.2,2.66,0.35,-127.09,67.79,111.78,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4491573,4.38,12.51,5.0,2.58,0.35,0.0,-0.32,6.0,0.35,2.58,5.0,-112.84,65.7,114.49,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4491582,1.29,2.87,1.26,2.66,0.45,-0.05,-0.29,6.0,0.45,2.66,1.26,-118.49,68.66,114.48,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4494455,3.25,9.28,6.68,2.66,0.35,-0.05,-0.29,14.0,6.68,2.66,0.35,-109.34,69.03,114.67,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4494656,1.02,3.41,0.88,2.66,0.3,-0.05,-0.29,6.0,0.3,2.66,1.28,-106.18,68.56,114.48,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4494740,0.81,5.41,2.9,2.58,0.15,0.0,-0.32,8.0,2.9,2.58,0.15,-108.01,64.57,114.56,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4503172,0.66,5.11,2.7,2.58,0.15,0.0,-0.32,12.0,0.15,2.58,2.7,-110.21,64.6,114.61,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4503173,0.69,4.57,2.02,2.58,0.15,0.0,-0.32,6.0,2.02,2.58,0.15,-108.74,60.27,114.49,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4503178,0.92,6.15,2.63,2.58,0.15,0.0,-0.32,6.0,2.63,2.58,0.15,-111.47,65.15,114.49,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4503183,0.69,4.57,2.02,2.58,0.15,0.0,-0.32,6.0,2.02,2.58,0.15,-108.74,62.62,114.49,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4503204,10.26,34.18,12.9,2.58,0.3,0.0,-0.32,6.0,13.25,2.58,0.3,-116.25,63.12,114.49,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4503323,1.9,12.64,5.58,2.58,0.15,0.0,-0.32,9.0,5.73,2.58,0.15,-125.1,64.55,114.52,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4503324,3.04,10.14,4.83,2.58,0.3,0.0,-0.32,9.0,0.3,2.58,4.83,-122.46,67.14,114.53,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4503510,11.2,31.99,12.9,2.7,0.35,0.0,-0.2,9.0,12.9,2.7,0.35,-116.42,60.77,111.67,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514431,1.92,4.27,2.43,2.65,0.45,0.0,-0.25,9.0,0.45,2.65,2.5,-112.43,62.1,91.45,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514432,7.02,20.06,7.72,2.65,0.35,0.0,-0.25,6.0,0.35,2.65,7.79,-111.98,57.61,91.33,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4514436,1.68,3.74,2.4,2.65,0.45,0.0,-0.25,9.0,0.45,2.65,2.4,-118.88,61.95,91.46,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514440,2.08,13.86,5.48,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,5.48,-121.44,66.59,91.33,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514451,0.04,0.26,0.5,2.65,0.15,0.0,-0.25,6.0,0.5,2.65,0.15,-119.16,61.32,91.33,0.0,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514453,1.98,13.18,5.12,2.65,0.15,0.0,-0.25,6.0,0.15,2.65,5.2,-115.58,56.31,91.33,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514456,2.92,8.35,3.5,2.65,0.35,0.0,-0.25,6.0,3.5,2.65,0.35,-113.73,60.77,91.33,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514469,6.37,42.47,15.78,2.7,0.15,0.0,-0.2,6.0,0.15,2.7,15.96,-127.94,61.69,91.35,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514471,7.02,20.06,7.72,2.65,0.35,0.0,-0.25,6.0,0.35,2.65,7.79,-119.38,57.61,91.33,1.57,0.0,dataset2,0,Ss_37,4,0,0,0,0,0,0,0,0,1,0,0
4514532,0.85,5.7,2.25,2.65,0.15,0.0,-0.25,6.0,2.33,2.65,0.15,-113.23,58.1,91.33,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514533,0.71,4.75,2.68,2.65,0.15,0.0,-0.25,9.0,0.15,2.65,2.68,-114.23,59.39,91.42,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514542,0.74,2.1,0.44,2.65,0.35,0.0,-0.25,6.0,0.35,2.65,0.79,-115.48,61.0,91.33,1.57,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
4514544,0.41,1.16,1.5,2.65,0.35,0.0,-0.25,9.0,1.5,2.65,0.35,-116.19,61.22,91.77,3.14,0.0,dataset2,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,0
